Fecha,Hora,Persona,Mensaje
"10/7/19,",21:41:42,Maria U-tad,Eeeeh si quieres le pregunto a Jorge que seguro que te dice algo mejor que lo mío xD
"10/7/19,",21:41:53,Maria U-tad,"Porque yo lo hago probando, básicamente"
"10/7/19,",21:58:42,Lara U-tad,Si plis
"11/7/19,",14:30:26,Maria U-tad,Carlos dice que no le has dicho nada jajajaja
"11/7/19,",15:48:47,Lara U-tad,Mi polla en vinagre
"11/7/19,",15:49:17,Lara U-tad,Asqueroso😂
"11/7/19,",15:49:25,Maria U-tad,😂😂
"11/7/19,",15:53:23,Lara U-tad,Que perra mala
"11/7/19,",15:53:26,Lara U-tad,😂
"11/7/19,",15:53:39,Maria U-tad,Dice que hables por el grupo de WhatsApp 😂
"11/7/19,",15:54:03,Lara U-tad,Pero si no estáis vosotras no?
"11/7/19,",15:54:17,Maria U-tad,Yo no estoy xD por eso te lo digo
"11/7/19,",15:54:28,Maria U-tad,(en el grupo)
"11/7/19,",15:57:17,Maria U-tad,JAJAJAJAJA
"11/7/19,",15:57:21,Maria U-tad,Me ha llamado chivata
"11/7/19,",15:57:24,Maria U-tad,Ni preescolar
"11/7/19,",15:57:39,Lara U-tad,😂😂😂😂
"11/7/19,",15:57:55,Maria U-tad,Si te contesta mándale este sticker pls
"11/7/19,",15:58:43,Sil🐨,JAJAJAJAJA
"11/7/19,",15:58:51,Sil🐨,Madre mía
"11/7/19,",16:00:04,Lara U-tad,Te envía esto
"11/7/19,",16:02:01,Maria U-tad,Mándale esto
"11/7/19,",16:05:19,Lara U-tad,Mándaselo tu 😂 que ya me canso
"11/7/19,",16:05:26,Lara U-tad,Te entiendo con lo de ayer jajajaja
"11/7/19,",16:06:57,Maria U-tad,Jajajaaja
"11/7/19,",21:33:17,Maria U-tad,"Si no, nos vamos nosotras al aquopolis"
"11/7/19,",21:33:24,Maria U-tad,Que yo no he ido en mi vida y me hace ilusión xD
"11/7/19,",21:34:16,Maria U-tad,Y no vale que vayan en fin de semana y yo currando T_T
"11/7/19,",21:39:05,Lara U-tad,Vale
"11/7/19,",21:57:08,Maria U-tad,"Cuando podáis, lo vamos hablando"
"11/7/19,",21:57:29,Maria U-tad,Para mí dejar un día fijado está de pm pk así las entradas me las pillo por internet que son un poco más baratas
"11/7/19,",21:57:41,Lara U-tad,Claro yo también
"11/7/19,",21:58:50,Lara U-tad,"A ver, yo puedo todos los días menos del 23 al 29 que me voy a un festi"
"11/7/19,",21:59:05,Lara U-tad,Y luego la primera quincena también me voy unos dias
"11/7/19,",21:59:09,Lara U-tad,Los demás cuando querais
"11/7/19,",21:59:48,Maria U-tad,Yo todos menos findes
"11/7/19,",21:59:57,Maria U-tad,A ver que digan Silvia y Tings
"11/7/19,",22:00:00,Maria U-tad,*Ting
"11/7/19,",22:00:01,Maria U-tad,xD
"11/7/19,",22:00:41,Lara U-tad,Ya tio
"11/7/19,",22:13:07,Ting Chen U-tad,Yo estoy esperando la llamada para q me digan cuando es el examen de test y va ser semana q viene pero todavía no me han dicho nada 😅
"11/7/19,",22:19:13,Lara U-tad,Bueno tú acuérdate cuanto antes de decirnos algo😂
"11/7/19,",22:20:24,Ting Chen U-tad,Si si😂😂😂
"12/7/19,",11:27:42,Sil🐨,Yo cuando digáis
"12/7/19,",11:28:02,Sil🐨,Menos la semana que viene
"12/7/19,",11:28:08,Maria U-tad,A vosotras os falta junio de la beca?
"12/7/19,",11:28:13,Maria U-tad,Oka
"12/7/19,",11:28:24,Sil🐨,Ni idea voy a preguntar
"12/7/19,",11:29:03,Sil🐨,Junio no la pagan en agosto? Como van con mazo retraso
"12/7/19,",11:29:18,Sil🐨,A no calla
"12/7/19,",11:29:20,Sil🐨,Este mes
"12/7/19,",11:29:26,Sil🐨,Tiene que ser
"12/7/19,",11:29:27,Maria U-tad,"Ni idea, yo es que he preguntado y me han mandado otro número"
"12/7/19,",11:29:30,Maria U-tad,Y no me lo cogen
"12/7/19,",11:29:39,Maria U-tad,:D
"12/7/19,",11:29:41,Sil🐨,Que cabrones
"12/7/19,",11:29:46,Maria U-tad,He mandado un correo también
"12/7/19,",11:29:47,Sil🐨,Como las lian
"12/7/19,",11:30:21,Sil🐨,Yo haber que me dice mi padre y te digo
"12/7/19,",11:30:37,Maria U-tad,Oka
"12/7/19,",11:30:47,Maria U-tad,Yo ya diré algo cuando me lo cojan xD
"12/7/19,",11:31:06,Maria U-tad,Pk sino se van a encontrar con 40 llamadas pérdidas 😂✌🏻
"12/7/19,",11:32:36,Sil🐨,Jajajajaja perfect
"12/7/19,",12:31:27,Lara U-tad,Yo no tengo beca
"12/7/19,",13:13:20,Sil🐨,Pues a mí sii me la han pagado según mi padre
"12/7/19,",13:15:39,Maria U-tad,Pues me indigno T_T
"12/7/19,",13:20:27,Sil🐨,Normal
"12/7/19,",13:20:41,Sil🐨,Hacen lo que quieren
"16/7/19,",21:18:30,Lara U-tad,Chiquis os apetece quedar el jueves?
"16/7/19,",21:20:20,Maria U-tad,Por mi guay 👌🏻
"16/7/19,",21:20:46,Maria U-tad,"Ya que estamos, una gente que conocí en Madrid en un curso de cine me dijeron de ir al parque de atracciones el 1 de agosto"
"16/7/19,",21:20:59,Maria U-tad,Os apetece veniros si estáis por aquí?
"16/7/19,",21:29:09,Maria U-tad,"Pues nuse qué podemos hacer la verdad, voy a ver primero qué tiempo va a hacer xD"
"16/7/19,",21:30:51,Sil🐨,Yo al jueves no puedo porque estoy en la playa
"16/7/19,",21:31:12,Sil🐨,Pero al parque sii puedo
"16/7/19,",21:31:20,Sil🐨,Yo vuelvo el lunes
"16/7/19,",21:31:30,Maria U-tad,Oka 👌🏻👌🏻
"16/7/19,",21:32:07,Maria U-tad,Lo del parque se lo digo por a los demás también?
"16/7/19,",21:32:12,Maria U-tad,*el por sobra
"16/7/19,",21:32:41,Lara U-tad,Si quieres si
"16/7/19,",22:16:15,Ting Chen U-tad,Muy mal silvia
"16/7/19,",22:16:31,Lara U-tad,Tu si te vienes no ting?
"16/7/19,",22:16:33,Ting Chen U-tad,Me apunto
"16/7/19,",22:16:37,Ting Chen U-tad,Si
"16/7/19,",22:16:38,Lara U-tad,Debutii
"16/7/19,",22:16:40,Maria U-tad,:D
"16/7/19,",22:16:45,Ting Chen U-tad,😂😂
"16/7/19,",22:16:48,Lara U-tad,Que hacemos nenis?
"16/7/19,",22:17:11,Lara U-tad,Si se viene Jorge mañana a lo mejor me puede traer el juego de cartas contra la humanidad
"16/7/19,",22:17:41,Maria U-tad,Si pls
"16/7/19,",22:17:42,Ting Chen U-tad,Venga
"16/7/19,",22:17:58,Ting Chen U-tad,Y a donde nos vamos
"16/7/19,",22:18:02,Lara U-tad,No see
"16/7/19,",22:18:20,Ting Chen U-tad,Emmmmm
"16/7/19,",22:18:30,Ting Chen U-tad,Maria q conoce Madrid
"16/7/19,",22:18:35,Lara U-tad,Jajajajajaja
"16/7/19,",22:18:36,Maria U-tad,"Hace un pelín de calor, voy a ver si se me ocurre algo 😂"
"16/7/19,",22:18:36,Ting Chen U-tad,Dinos
"16/7/19,",22:18:45,Ting Chen U-tad,😂😂😂😂😂
"16/7/19,",22:18:51,Maria U-tad,XD
"16/7/19,",22:19:18,Lara U-tad,Podemos ir a algún bar o algo
"16/7/19,",22:21:57,Maria U-tad,Voy a preguntarle a mi hermano que fijo conoce algún sitio
"16/7/19,",22:22:12,Maria U-tad,Porque yo sé pero por Majadahonda xD y solo me pilla cerca a mí
"16/7/19,",22:24:51,Maria U-tad,"Hay una heladería en serrano que es la polla pero en la terraza hay poco sitio, es pequeñita y no es seguro que haya sitio"
"16/7/19,",22:25:26,Ting Chen U-tad,Un poco calor no
"16/7/19,",22:25:43,Maria U-tad,Es una terraza dentro de un corte inglés xD
"16/7/19,",22:26:00,Maria U-tad,Y tiene vistas porque es una 7a planta
"16/7/19,",22:26:09,Ting Chen U-tad,Uhhh
"16/7/19,",22:26:12,Maria U-tad,"Pero eso, es pequeña y no es seguro que podamos sentarnos"
"16/7/19,",22:26:20,Maria U-tad,"Ahora sí, el helado me encanta 👌🏻👌🏻"
"16/7/19,",22:26:24,Ting Chen U-tad,Echamos a alguien
"16/7/19,",22:26:33,Ting Chen U-tad,Y a mi😂😂😂
"16/7/19,",22:26:33,Maria U-tad,😂😂😂
"16/7/19,",22:26:49,Ting Chen U-tad,Vale tienes el plan b por si acaso?
"16/7/19,",22:26:57,Maria U-tad,Estoy en ello
"16/7/19,",22:27:14,Ting Chen U-tad,Vale vale tú con tu tiempo
"16/7/19,",22:27:15,Ting Chen U-tad,😂😂😂😂😂😂
"16/7/19,",22:28:59,Maria U-tad,Luego está la terraza del círculo de Bellas artes pero cuesta 4€ subir
"16/7/19,",22:32:12,Maria U-tad,Oka pues me parece correcto ir allí
"16/7/19,",22:32:36,Maria U-tad,Hay cafetería restaurante que es gratis entrar si hay hambre xD así que guay
"16/7/19,",22:44:09,Ting Chen U-tad,Me parece guay
"17/7/19,",16:25:39,Ting Chen U-tad,Pregunta 1: donde quedamos?
"17/7/19,",16:25:42,Ting Chen U-tad,😂😂😂😂😂
"17/7/19,",16:46:33,Maria U-tad,"Acabo de tener un cambio de planes un poco brusco, me voy mañana un día a Burdeos 😂"
"17/7/19,",16:46:47,Maria U-tad,Que tengo que acompañar a mi hermano que tiene que hacer no se qué allí
"17/7/19,",16:47:13,Maria U-tad,En plan que salgo de aquí a las 5 de la mañana y llegaré a las 23 de la noche
"17/7/19,",16:59:00,Lara U-tad,"Osea que no vienes, no?"
"17/7/19,",17:01:20,Maria U-tad,Nope
"29/7/19,",14:17:57,Maria U-tad,Vamos al aquopolis nosotras o algo? Que se han rajado los del parque de atracciones :'D
"29/7/19,",14:35:02,Lara U-tad,"Dalee, pero cuando?"
"29/7/19,",14:35:21,Maria U-tad,Silvia decía que la semana que viene ya estaba en Madrid
"29/7/19,",14:36:06,Maria U-tad,"Yo no tengo nada planeado, así que cuando podáis"
"29/7/19,",16:02:41,Lara U-tad,Yo igual
"29/7/19,",16:24:02,Ting Chen U-tad,Yo igual
"29/7/19,",16:24:39,Ting Chen U-tad,Espera
"29/7/19,",16:24:40,Ting Chen U-tad,No
"29/7/19,",16:24:48,Maria U-tad,xd
"29/7/19,",16:29:32,Ting Chen U-tad,Voy el 5 y vuelvo el 8 de agosto
"29/7/19,",16:29:34,Ting Chen U-tad,😂😂😂😂😂
"29/7/19,",16:32:40,Maria U-tad,Jo xD pensaba que fueramos entre semana porque los findes hay mucha cola
"29/7/19,",16:32:46,Maria U-tad,Para todo en general allí
"29/7/19,",17:05:51,Lara U-tad,Yo también lo pienso
"29/7/19,",17:07:51,Sil🐨,Por mi bien
"29/7/19,",17:16:43,Maria U-tad,Pueees la semana del 1#
"29/7/19,",17:16:44,Maria U-tad,12
"29/7/19,",17:16:57,Maria U-tad,Que estamos toda por aquí no?
"29/7/19,",17:17:00,Maria U-tad,*todas
"29/7/19,",17:22:21,Lara U-tad,Cuando queráis😂
"29/7/19,",17:29:23,Sil🐨,Valee
"29/7/19,",17:29:28,Sil🐨,Guay
"29/7/19,",17:30:36,Ting Chen U-tad,Si 😂😂😂😂
"29/7/19,",17:30:39,Ting Chen U-tad,Bien
"4/8/19,",23:22:50,Maria U-tad,Alguien viene a ver toy story 4 conmigo pls?
"4/8/19,",23:23:03,Maria U-tad,Que me han dicho que está guay y tengo un cupón que las entradas me salen a 4.90 todos los días
"5/8/19,",2:37:14,Lara U-tad,Pues yo si pero cuando quieres ir?
"5/8/19,",9:26:40,Maria U-tad,Pueees esta semana mismo que no me voy a de viaje y estoy muerta del asco
"5/8/19,",12:06:37,Lara U-tad,Valee
"5/8/19,",12:38:35,Maria U-tad,Hoy yo tampoco podía xD
"5/8/19,",12:39:00,Maria U-tad,"El miércoles mismo, que la oferta me ha dicho mi padre que es de cinesa"
"5/8/19,",12:39:17,Maria U-tad,"Y si el cine es de otra empresa pues no vale, y así no me rallo"
"5/8/19,",15:42:03,Lara U-tad,Vamos al Heron entonces?
"5/8/19,",15:53:47,Lara U-tad,Te importa si es el jueves? Tengo unos asuntillos que arreglar mañana 😂
"5/8/19,",15:58:41,Sil🐨,Yo no puedo sorry que se va mi madre de viaje
"5/8/19,",15:59:51,Lara U-tad,Pero cuando se va?
"5/8/19,",16:01:58,Sil🐨,El jueves
"5/8/19,",16:02:08,Sil🐨,Justo
"5/8/19,",16:02:13,Lara U-tad,Ay jo
"5/8/19,",16:02:16,Lara U-tad,Y el viernes?
"5/8/19,",16:02:37,Sil🐨,El viernes sii puedo
"5/8/19,",16:02:45,Sil🐨,😊
"5/8/19,",16:03:22,Ting Chen U-tad,Y yoooo puedo tb
"5/8/19,",16:03:25,Ting Chen U-tad,😂😂😂😂😂😂
"5/8/19,",16:07:04,Sil🐨,Entonces a cuál decís de ir?
"5/8/19,",16:11:41,Lara U-tad,Pues si a María le parece bien perfecto
"5/8/19,",16:11:48,Lara U-tad,Toy story 4
"5/8/19,",16:35:02,Sil🐨,Valee guay
"5/8/19,",16:35:22,Maria U-tad,Por mi guay 👌🏻👌🏻👌🏻
"5/8/19,",16:35:34,Maria U-tad,Le puedo preguntar a mi padre si el descuento de cinesa lo podemos usar todas
"5/8/19,",16:36:07,Maria U-tad,Luego miro a ver qué sesiones hay
"5/8/19,",16:37:30,Maria U-tad,"No me deja mirar las del viernes, no sé pk D:"
"5/8/19,",18:23:38,Sil🐨,A qué cine vamos?
"5/8/19,",18:23:55,Maria U-tad,Por mi aquí
"5/8/19,",18:24:11,Sil🐨,Ese cuál es?
"5/8/19,",18:24:28,Sil🐨,El que está donde las rozas?
"5/8/19,",19:40:31,Maria U-tad,Sii
"5/8/19,",19:40:48,Maria U-tad,Tú busca Heron City Las Rozas y te sale
"5/8/19,",20:16:17,Sil🐨,Valee guay
"5/8/19,",20:16:21,Sil🐨,A qué hora??
"5/8/19,",20:56:09,Maria U-tad,Pueees mañana lo miro que solo me saca las sesiones hasta el jueves
"5/8/19,",21:18:02,Sil🐨,Ahh valee
"6/8/19,",19:27:11,Sil🐨,Mery al final que ha pasado?
"6/8/19,",20:10:06,Ting Chen U-tad,Q mery q paso
"6/8/19,",20:57:35,Maria U-tad,Q estoy viendo fast and furious y se me ha olvidado mirarlo xD
"6/8/19,",21:07:02,Maria U-tad,Podemos coger la de las 19:20 para tomar algo antes
"6/8/19,",21:07:12,Maria U-tad,O la de las 18:15 y comemos después
"6/8/19,",21:07:14,Maria U-tad,Por ejemplo
"6/8/19,",21:07:28,Sil🐨,Me gusta más
"6/8/19,",21:07:34,Sil🐨,Pero lo que digáis
"6/8/19,",21:07:40,Maria U-tad,Por mi perfe
"6/8/19,",21:07:47,Maria U-tad,Que allí hay de todo
"6/8/19,",21:08:35,Sil🐨,Mery y lo de la oferta lo podemos utilizar todas
"6/8/19,",21:08:37,Sil🐨,??
"6/8/19,",21:09:10,Maria U-tad,Me ha dicho mi padre que no había leído la letra pequeña y es para la siguiente vez que vayas al cine
"6/8/19,",21:09:25,Maria U-tad,Como el descuento que te dan para que vuelvas más barato
"6/8/19,",21:09:40,Sil🐨,Ahh valee
"6/8/19,",21:09:44,Sil🐨,Pues entonces nada
"6/8/19,",21:10:03,Sil🐨,Yo creo que tengo uno que sale por 6 con algo
"6/8/19,",21:10:31,Maria U-tad,Yo tengo uno del seguro del coche de mi hermano pero solo puedo coger 1 xD
"6/8/19,",21:10:40,Maria U-tad,Sorryy
"6/8/19,",21:10:56,Sil🐨,Para el kinepolis me sale por 5 con algo
"6/8/19,",21:11:12,Sil🐨,Pero vamos que es 1€
"6/8/19,",21:11:19,Maria U-tad,Pero está to lejos
"6/8/19,",21:11:45,Sil🐨,Bueno os llevo yo
"6/8/19,",21:12:20,Maria U-tad,"Meh no te ralles, en el Heron mejor que me gusta más con las fuentecitas y todo"
"6/8/19,",21:12:27,Maria U-tad,A mí al menos xD me hacen gracia
"6/8/19,",21:12:46,Maria U-tad,A veces ponen música y luces y los chorros van al ritmo
"6/8/19,",21:13:10,Sil🐨,Valee valee
"6/8/19,",21:16:26,Lara U-tad,Yo prefiero el Heron más que na porque es el que me pilla mejor 😂
"6/8/19,",21:16:58,Sil🐨,Pues sii quieres lo de la oferta decírmelo  porque lo tengo que comprar internet para lo de los asientos y eso
"6/8/19,",21:17:00,Lara U-tad,Si no i have no money
"6/8/19,",21:17:01,Lara U-tad,😂
"6/8/19,",21:18:30,Sil🐨,Ay pobre
"6/8/19,",21:18:53,Sil🐨,Joder que putada
"6/8/19,",21:20:44,Lara U-tad,Si pero bueno no importa😂
"6/8/19,",21:29:10,Maria U-tad,Oh damn
"6/8/19,",21:33:40,Maria U-tad,"Sino te pagamos la entrada entre varios, que al menos puedas venir a la peli"
"6/8/19,",21:35:50,Maria U-tad,Nope
"6/8/19,",21:35:52,Maria U-tad,Ahora lo comento a ver
"8/8/19,",13:37:31,Lara U-tad,Entonces vamos solo nosotras no?
"8/8/19,",13:58:52,Maria U-tad,Me da que sí
"8/8/19,",13:59:16,Lara U-tad,Okeey
"8/8/19,",13:59:22,Lara U-tad,Al final a qué sesión vamos
"8/8/19,",13:59:30,Maria U-tad,18:15
"8/8/19,",13:59:44,Lara U-tad,Vale perfe
"8/8/19,",14:00:09,Maria U-tad,Voy a ver si tengo que llevar la entrada comprada o no para que me hagan descuento
"8/8/19,",14:00:27,Maria U-tad,Por lo de coger las butacas juntas y eso
"8/8/19,",14:13:03,Lara U-tad,Pero nos la pillas a todas entonces?
"8/8/19,",14:18:54,Sil🐨,Yo sii queréis os las puedo coger a todas que también tengo descuento
"8/8/19,",14:23:50,Maria U-tad,A mí solo me deja 1 D:
"8/8/19,",14:35:12,Sil🐨,Pero el problema son las butacas no?
"8/8/19,",14:35:22,Sil🐨,O lo puedes canjear allí?
"8/8/19,",14:36:36,Maria U-tad,Voy a preguntar a mi padre
"8/8/19,",14:38:13,Maria U-tad,"Nah mejor cogerlas tú todas, que así me siento a vuestro lado seguro xD"
"8/8/19,",14:47:32,Sil🐨,Lo que me digáis
"8/8/19,",14:47:56,Maria U-tad,Yo te doy el dinero el viernes
"8/8/19,",14:48:06,Sil🐨,Valee
"8/8/19,",14:50:13,Lara U-tad,Yo también
"8/8/19,",15:02:22,Sil🐨,Okey
"8/8/19,",15:02:30,Sil🐨,Y Ting también no?
"8/8/19,",15:03:00,Ting Chen U-tad,Si si
"8/8/19,",15:03:07,Ting Chen U-tad,Q ya vuelvo hoy
"8/8/19,",15:03:08,Ting Chen U-tad,😂😂😂
"8/8/19,",15:03:20,Ting Chen U-tad,donde quedamos ?
"8/8/19,",15:06:00,Lara U-tad,"Pues en los bancos que hay dónde las fuentes, dónde las taquillas"
"8/8/19,",15:06:26,Maria U-tad,Oka 👌
"8/8/19,",15:07:26,Sil🐨,Genial
"8/8/19,",15:08:29,Sil🐨,A qué hora?
"8/8/19,",15:09:02,Maria U-tad,A las 18?
"8/8/19,",15:10:56,Sil🐨,Valee
"8/8/19,",15:12:17,Ting Chen U-tad,En heron no?
"8/8/19,",15:12:22,Maria U-tad,Sep
"8/8/19,",15:12:42,Ting Chen U-tad,Era 625?
"8/8/19,",15:12:44,Ting Chen U-tad,😂😂😂😂😂
"8/8/19,",15:13:27,Lara U-tad,Okeey
"8/8/19,",15:13:38,Sil🐨,Ni idea
"8/8/19,",15:14:22,Sil🐨,Yo al heron no he ido en mi vida así que iré 10 min antes
"8/8/19,",15:14:33,Maria U-tad,Sep
"8/8/19,",15:14:34,Sil🐨,Por sii alguna llega pronto que me avise
"8/8/19,",15:14:51,Lara U-tad,Valee
"8/8/19,",15:15:03,Ting Chen U-tad,Ok
"8/8/19,",15:15:05,Maria U-tad,Sino quedamos un poco antes para tener algo de margen si alguien se pierde
"8/8/19,",15:15:35,Ting Chen U-tad,Yo no sé dodne está eso pero llegaré
"8/8/19,",15:15:58,Lara U-tad,Tu has ido con nosotras al Heron no?
"8/8/19,",15:16:15,Ting Chen U-tad,Si
"8/8/19,",15:16:17,Ting Chen U-tad,Una vez
"8/8/19,",15:16:29,Lara U-tad,Yo iré antes porque no se cuanto tardo desde torre
"8/8/19,",15:16:44,Ting Chen U-tad,Y yo tb
"8/8/19,",15:16:52,Maria U-tad,"Oka, avísame cuando llegues si llegas antes y si eso salgo antes para que no estés ahí sola"
"8/8/19,",15:16:53,Maria U-tad,Aburrida
"8/8/19,",15:17:22,Ting Chen U-tad,Todo el mundo va salir antes vamos a ver quien es la última 😂😂😂😂
"8/8/19,",15:17:46,Maria U-tad,Pffff verás que no estaremos todas juntas hasta las 18 y pico 😂😂
"8/8/19,",15:18:00,Ting Chen U-tad,Seguramente
"8/8/19,",15:18:03,Ting Chen U-tad,😂😂😂
"8/8/19,",15:18:15,Maria U-tad,La que tiene que llegar por huevos es silvia
"8/8/19,",15:19:06,Sil🐨,Yo llegaré al primer ✌🏻
"8/8/19,",15:19:10,Sil🐨,O no
"8/8/19,",15:19:22,Ting Chen U-tad,A q te juegas
"8/8/19,",15:19:24,Ting Chen U-tad,😂😂😂😂😂
"8/8/19,",15:19:25,Maria U-tad,"Sino, no te pago"
"8/8/19,",15:19:27,Maria U-tad,Ja
"8/8/19,",15:19:29,Maria U-tad,😂😂😂
"8/8/19,",15:19:32,Ting Chen U-tad,😂😂😂😂😂
"8/8/19,",15:19:49,Sil🐨,No no me juego nada que soy probre
"8/8/19,",15:19:52,Sil🐨,Pobre*
"8/8/19,",15:19:59,Sil🐨,😂😂😂
"8/8/19,",15:20:17,Ting Chen U-tad,Ohhhh
"8/8/19,",15:20:19,Ting Chen U-tad,😂😂😂😂
"8/8/19,",15:20:23,Ting Chen U-tad,Casi
"8/8/19,",20:35:33,Sil🐨,Chicas voy a comprar las entradas
"8/8/19,",20:36:47,Maria U-tad,"Si se admiten sugerencias, arriba centrado estaría muy chido"
"8/8/19,",20:37:07,Sil🐨,Eso os iba a decir
"8/8/19,",20:37:12,Sil🐨,Por mi también
"8/8/19,",20:37:46,Sil🐨,De 11 filas
"8/8/19,",20:37:56,Sil🐨,Arriba del todo centrado entonces?
"8/8/19,",20:38:16,Maria U-tad,Yass
"8/8/19,",20:38:23,Maria U-tad,Que así podemos comentar la jugada
"8/8/19,",20:38:43,Sil🐨,Valee
"8/8/19,",20:38:46,Maria U-tad,Y no hay niños dando patadas >:(
"8/8/19,",20:40:04,Sil🐨,Valee pues ya está
"8/8/19,",20:41:26,Sil🐨,"Valee pues han sido 6,75 cada una"
"8/8/19,",20:49:08,Maria U-tad,Oka 👌🏻👌🏻
"8/8/19,",20:51:21,Lara U-tad,"Okey, te hago bizum silvia"
"8/8/19,",20:53:18,Lara U-tad,Avísame si te llegó
"8/8/19,",20:53:33,Sil🐨,Ya me ha llegado
"8/8/19,",20:53:40,Sil🐨,👌🏻
"8/8/19,",22:00:51,Ting Chen U-tad,Yo te lo doy mañana
"8/8/19,",22:16:34,Sil🐨,Okey
"9/8/19,",17:00:19,Ting Chen U-tad,Ya salgo
"9/8/19,",17:06:17,Sil🐨,Ya también voy
"9/8/19,",17:11:28,Maria U-tad,"Yo estoy por aquí cerca tomándome algo, cuando llegue os aviso"
"9/8/19,",17:16:34,Lara U-tad,"Yo salgo a y media, que me llevan 😊"
"9/8/19,",17:19:17,Ting Chen U-tad,Perra
"9/8/19,",17:20:40,Ting Chen U-tad,Creo q llegaré tarde 🙂
"9/8/19,",17:20:55,Ting Chen U-tad,El metro da asco
"9/8/19,",17:26:40,Maria U-tad,Oka 👌
"9/8/19,",17:26:51,Maria U-tad,Suele haber 15 min de anuncios más o menos
"9/8/19,",17:27:00,Maria U-tad,15-20
"9/8/19,",17:27:04,Lara U-tad,Si tranqui
"9/8/19,",17:28:05,Sil🐨,Yo ya estoy
"9/8/19,",17:28:09,Sil🐨,😂
"9/8/19,",17:28:25,Ting Chen U-tad,Dios
"9/8/19,",17:28:31,Ting Chen U-tad,😂😂😂
"9/8/19,",17:28:37,Sil🐨,No he tardado nada
"9/8/19,",17:28:44,Ting Chen U-tad,Ven a recogerme
"9/8/19,",17:28:47,Ting Chen U-tad,😂😂😂😂
"9/8/19,",17:28:52,Sil🐨,Jajajajaja donde estás?
"9/8/19,",17:29:02,Ting Chen U-tad,Llegando a Moncloa
"9/8/19,",17:29:15,Ting Chen U-tad,Y cogeré un bus
"9/8/19,",17:29:20,Ting Chen U-tad,No habrá atasco no ?
"9/8/19,",17:29:24,Ting Chen U-tad,Si no me muero
"9/8/19,",17:29:25,Sil🐨,No no hay
"9/8/19,",17:29:32,Sil🐨,Madre mía r
"9/8/19,",17:29:42,Ting Chen U-tad,😂😂😂😂
"9/8/19,",17:29:52,Sil🐨,Voy a ver sii encuentro las fuentes esas
"9/8/19,",17:29:57,Sil🐨,😅
"9/8/19,",17:33:10,Lara U-tad,Easy
"9/8/19,",17:34:18,Sil🐨,Encontradas
"9/8/19,",17:35:27,Maria U-tad,Noice
"9/8/19,",17:40:33,Sil🐨,Pues eso estoy en un blanquito
"9/8/19,",17:40:54,Sil🐨,Banquito *
"9/8/19,",17:46:56,Ting Chen U-tad,Ya estoy en el bus 😓😓
"9/8/19,",17:47:20,Maria U-tad,Yo ya casi estoy que me llevan en coche ✌🏻
"9/8/19,",17:50:22,Ting Chen U-tad,Nadie me quiere nadie me lleva
"9/8/19,",17:51:17,Ting Chen U-tad,Oye maria
"9/8/19,",17:51:26,Ting Chen U-tad,Cuanto tarda esto hasta heron?
"9/8/19,",17:51:37,Maria U-tad,Ni idea
