Fecha,Hora,Persona,Mensaje
"10/2/24,",18:04:43,~ Teresa,Solo puedo pensar que al final los resultados de ese price nosotros no los tenemos
"10/2/24,",18:05:00,~ Teresa,O sea que tú tienes que sacar los predictions y eso es el submission
"10/2/24,",18:05:39,Sil🐨,es decir que yo en mi train lo dejo
"10/2/24,",18:05:53,~ Teresa,Sisi en el train tienes que tener precio
"10/2/24,",18:08:42,Sil🐨,valee valee
"10/2/24,",18:09:17,Sil🐨,creo que entiendo un poco mas
"10/2/24,",18:11:03,Sil🐨,JAJAJAJAJ
"10/2/24,",18:11:16,Sil🐨,no se sacar la tabla del dbeaver
"10/2/24,",18:11:19,Sil🐨,JAAJAJJAA
"10/2/24,",18:11:35,~ Teresa,"Botón derecho sobre la tabla, exportar"
"10/2/24,",18:11:47,~ Teresa,Yo tampoco sabía pero es la chorrada más enorme del mundo
"10/2/24,",18:13:35,Sil🐨,creo que son 13485
"10/2/24,",18:13:45,~ Teresa,"Ves diciendo que si automáticamente hasta que llegas a la parte de decirle donde guardar el csv, y luego sigues aceptando como si no hubiera un mañana"
"10/2/24,",18:15:53,Sil🐨,ahh valee que perdida estoy madre mia
"10/2/24,",18:17:53,~ Teresa,En realidad es que hasta ahí nos hemos quedado nosotras haciéndolo
"10/2/24,",18:18:01,~ Teresa,"A partir de ahí, todo tuyo 😂"
"10/2/24,",18:19:16,Sil🐨,no confio en mis competencias
"10/2/24,",18:19:32,~ Teresa,"Nosotras si, Avanti capi!"
"10/2/24,",18:19:57,Sil🐨,pero no pasa nada se borra
"10/2/24,",18:31:06,~ Teresa,https://vm.tiktok.com/ZGeBmHRpU/
"10/2/24,",18:31:14,~ Teresa,Somos nosotras capis JAJAJAJAJA
"10/2/24,",18:32:09,Sil🐨,JAJAJJAJAJA
"10/2/24,",18:32:14,Sil🐨,si somos
"10/2/24,",18:32:35,Sil🐨,tere tu eres el naranja
"10/2/24,",18:40:37,Alana Ironhack,Yo estoy en mi descanso
"10/2/24,",18:40:48,Alana Ironhack,Jajaj quizás más tarde me ponga
"10/2/24,",18:42:54,Sil🐨,https://vimeo.com/414095374
"10/2/24,",18:43:36,Sil🐨,creo que encontre el video que dijo octavio que explicaba un poco sobre los diamantes
"10/2/24,",18:43:42,Sil🐨,por si os lo quereis ver
"10/2/24,",20:10:37,Alana Ironhack,Estaba procastinando
"10/2/24,",20:10:43,Alana Ironhack,Pero no tengo opción
"10/2/24,",20:20:10,Sil🐨,A mí me duele ya la cabeza
"10/2/24,",20:20:28,Sil🐨,JAJAJAJAJA
"10/2/24,",20:20:49,Sil🐨,El Michi mientras duermes haciendo la predicción
"10/2/24,",20:22:03,Alana Ironhack,Jajaja es más linda
"10/2/24,",20:22:09,Alana Ironhack,Parece un peluche
"10/2/24,",20:22:34,~ Teresa,"Que no te engañe, solo está vigilando su presa"
"10/2/24,",20:37:41,Sil🐨,JAJAJJAAJA
"11/2/24,",20:08:11,~ Teresa,Capiiis que tal están?
"11/2/24,",20:09:26,Alana Ironhack,Jajajaa
"11/2/24,",20:09:51,Alana Ironhack,Pues quisiera decirte que bien pero tengo un batiburrillo en lo juguete
"11/2/24,",20:09:54,Alana Ironhack,Jupyter
"11/2/24,",20:11:32,~ Teresa,Octavio lo predijo cuál modelo entrenado 😂
"11/2/24,",20:11:48,Alana Ironhack,Si si
"11/2/24,",20:12:05,Sil🐨,Holi
"11/2/24,",20:12:07,Alana Ironhack,La vdd no tiene ni pies ni cabeza
"11/2/24,",20:12:11,Sil🐨,Yo hoy ni lo he abierto
"11/2/24,",20:12:16,Alana Ironhack,Pequeña capi
"11/2/24,",20:12:25,Alana Ironhack,Vi que andabas en el teatro
"11/2/24,",20:16:03,Sil🐨,Chii le regale a oscar por su cumple un monólogo y a lo tonto acabo de llegar a casa
"11/2/24,",20:16:20,~ Teresa,"Es verdad que hoy era el día que ibas por la latina, donde comiste a final?"
"11/2/24,",20:16:29,~ Teresa,Si es nuevo descubrimiento hay que compartirlo
"11/2/24,",20:17:02,Alana Ironhack,Q monologo vieron ?
"11/2/24,",20:17:06,Sil🐨,Pues al final nos metimos en el mercado de la cebada y fuimos de pinchos
"11/2/24,",20:17:18,Sil🐨,Al monaguillo
"11/2/24,",20:20:26,~ Teresa,"Has respetado el día del señor como día de descanso y entretenimiento, bien hecho pequeña capi"
"11/2/24,",20:20:50,Alana Ironhack,Jajaja esq amo tus frases
"11/2/24,",20:34:23,Sil🐨,Ahora me siento estresada porque no toque na
"11/2/24,",20:36:30,~ Teresa,"Bueno si quieres seguir disfrutando del día del señor, piensa que mañana te puedes poner un ratejo quizá por la mañana"
"11/2/24,",20:36:36,~ Teresa,"O dedicarle la tarde, antes de entrar a clase"
"11/2/24,",20:36:57,~ Teresa,Te puedes venir antes a Ironhack y me haces compañía ❤️
"11/2/24,",20:37:03,Alana Ironhack,No te agobies
"11/2/24,",20:37:13,Alana Ironhack,Yo tmb llegaré antes
"11/2/24,",20:37:25,Alana Ironhack,A ver si la sabiduría de Tere me ilumina
"11/2/24,",20:37:40,~ Teresa,Vamos jodidas entonces jjajajajaa
"11/2/24,",20:37:42,Alana Ironhack,Xq yo creo q esta vez si no lo logro jaja
"11/2/24,",20:40:36,Sil🐨,Voy a hacer caso a estas personas sabias
"11/2/24,",20:40:54,Alana Ironhack,Jajaja
"11/2/24,",20:41:19,Alana Ironhack,Bien hecho
"11/2/24,",20:41:48,Sil🐨,Mañana me pongo por la mañana
"12/2/24,",21:48:34,Alana Ironhack,Capis!!!
"12/2/24,",21:49:54,Alana Ironhack,Dijo algo Octavio ?
"12/2/24,",21:50:02,Alana Ironhack,Xq me está escribiendo
"12/2/24,",21:53:57,Alana Ironhack,Ah no nada nada me está diciendo esto
"12/2/24,",21:58:15,~ Teresa,Le pillo a capi pequeña por banda y la pobre se quería ir a las 21.25h como siempre y Octavio mientras le seguía hablando 😂
"12/2/24,",22:09:49,Alana Ironhack,Jajaja
"12/2/24,",22:10:02,Alana Ironhack,Pobre pequeña criatura
"12/2/24,",23:36:38,Sil🐨,Me da mucho palo cortarle
"12/2/24,",23:37:59,Alana Ironhack,Jajaja y el 30 min hablando y tu guardando tus cosas
"13/2/24,",12:47:36,Sil🐨,sii yo estaba en plan me quiero ir pero gracias por la ayuda
"13/2/24,",12:47:45,Sil🐨,tere ya te piso los talones
"13/2/24,",12:48:12,~ Teresa,Que diceeees
"13/2/24,",12:48:15,Alana Ironhack,Capi
"13/2/24,",12:48:25,~ Teresa,Que traición de capibara
"13/2/24,",12:48:29,Alana Ironhack,Cambiaste mucho de lo que dijo Octavio ?
"13/2/24,",12:48:49,Alana Ironhack,Del frankestein jajaj
"13/2/24,",12:49:04,Sil🐨,pues la verdad esq no jajajjaja
"13/2/24,",12:49:25,Alana Ironhack,Jajaja
"13/2/24,",12:49:27,Sil🐨,a ver lo estoy comentando mas
"13/2/24,",12:50:12,Sil🐨,y si es verdad que lo que tenia ayer no tenia sentido porque tenido numerico y le hice el scaling y one hot encoding
"13/2/24,",12:50:29,Sil🐨,pero yo estaba probando cosasa
"13/2/24,",12:50:44,Sil🐨,a lo mejor tu no lo tienes asi
"13/2/24,",19:59:39,~ Teresa,"Capibaraaas, que tal lo lleváis?"
"13/2/24,",20:00:07,Sil🐨,Estoy procrastinando
"13/2/24,",20:00:20,Sil🐨,JAJAJAJAJA
"13/2/24,",20:00:32,Sil🐨,Y vosotras?
"13/2/24,",20:00:43,~ Teresa,Lo primero es reconocerlo
"13/2/24,",20:01:12,~ Teresa,Estoy comprobando que mi ordenador sigue vivo… Hoy hice algo que lo dejo ko y estoy intentando iniciarlo que ahora tarda años
"13/2/24,",20:01:32,~ Teresa,Pero al menos se que no se tiene que hacer un gridsearch de 5160 fits
"13/2/24,",20:02:55,Sil🐨,Pero que has hecho?
"13/2/24,",20:03:25,Sil🐨,Jajajajaja
"13/2/24,",20:03:29,Sil🐨,Madre mía
"13/2/24,",20:07:26,~ Teresa,"No se, en mi mente parecía espectacular"
"13/2/24,",20:17:49,Alana Ironhack,Hola Capis!! Yo voy!!
"13/2/24,",20:19:26,Sil🐨,Ay madre pobre ordenador
"13/2/24,",20:19:48,Sil🐨,Yo quiero bajar la predicción
"13/2/24,",20:19:50,~ Teresa,Vas a ponerte ahora Alana o vas de ir por la vida?
"13/2/24,",20:19:55,Sil🐨,Pero nose si lo lograre
"13/2/24,",20:32:10,Alana Ironhack,Estoy en ello
"13/2/24,",22:05:19,Alana Ironhack,Subí otro que es una caca jaja
"13/2/24,",22:06:09,Alana Ironhack,Pero ya mañana cambio cosas cambiar cosa
"14/2/24,",10:05:39,Alana Ironhack,Jajaja escribí rápido y dije lo mismo
"14/2/24,",10:06:36,Alana Ironhack,Oigan el sábado vamos a ir a juanchos?
"14/2/24,",10:06:57,~ Teresa,Ostras se me había olvidado 🤤🤤
"14/2/24,",10:07:02,~ Teresa,"Por mi, of course"
"14/2/24,",10:07:52,Alana Ironhack,Así te importan nuestras capidates
"14/2/24,",10:19:59,Sil🐨,Chii🥰
"14/2/24,",10:36:33,~ Teresa,Me lo anoto en el calendario para que no se me olvide 🤤
"14/2/24,",10:36:54,Sil🐨,hay que reservar?
"14/2/24,",11:05:35,Alana Ironhack,Si
"14/2/24,",11:05:36,Alana Ironhack,Reservo si quieren
"14/2/24,",11:05:36,Alana Ironhack,Solo las 3 o le decimos a alguien más
"14/2/24,",11:07:00,~ Teresa,Podemos decirlo esta tarde en clase si alguien más se apunta
"14/2/24,",11:07:12,~ Teresa,Por ejemplo Elena quizá quiera
"14/2/24,",11:07:37,~ Teresa,"Silvia, Rodrigo y Guille me extrañaría que no fueran de cervezas el sábado después de la competi"
"14/2/24,",11:08:31,Sil🐨,a mi me igual el que se quiera apuntar bienvenido sea
"14/2/24,",11:19:14,Alana Ironhack,Vale lo decimos
"14/2/24,",11:19:51,Alana Ironhack,O lo ponemos por el grupo
"14/2/24,",11:20:22,Sil🐨,tambien
"14/2/24,",11:20:32,Sil🐨,podemos hacer una encuesta
"14/2/24,",11:21:04,Alana Ironhack,‎Se eliminó este mensaje.
"14/2/24,",11:21:22,Alana Ironhack,Vale
"14/2/24,",12:25:27,~ Teresa,Alguien me adelantó en la competi!!
"14/2/24,",12:46:36,Sil🐨,JAJAJJAJA
"14/2/24,",12:47:15,Sil🐨,oye os a pasado que si haceis un corr o scaler luego cuando lo haceis en train os desaparecen datos?
"14/2/24,",12:52:20,~ Teresa,Dame más info
"14/2/24,",12:52:50,~ Teresa,O sea cuando haces un scaler no te debería desaparecer nada entiendo
"14/2/24,",12:53:16,~ Teresa,"Cuando buscar la correlación entiendo que quizá te desaparezcan las variables categóricas, puede ser?"
"14/2/24,",12:54:11,Sil🐨,nose le estoy liando mazo
"14/2/24,",12:54:43,~ Teresa,Bueno mientras te funcione 🦄
"14/2/24,",12:55:07,Sil🐨,estaba con varios notebooks abiertos y he reescrito el ultimo con el que me habia dado buena
"14/2/24,",12:55:24,Sil🐨,y ahora me da mazo
"14/2/24,",12:55:27,Sil🐨,joe macho
"14/2/24,",12:56:00,~ Teresa,No hay posibilidad de hacer un control Z?
"14/2/24,",12:56:25,~ Teresa,"O fíjate si habías hecho un push antes, quizá lo tengas en github todavía sin sobre escribir"
"14/2/24,",12:58:39,Sil🐨,he cerrado y lo he vuelto abrir
"14/2/24,",12:58:47,Sil🐨,como no habia guardado
"14/2/24,",12:58:56,Sil🐨,o a lo mejor esta y no lo encuentro
"14/2/24,",12:58:57,Sil🐨,xd
"14/2/24,",13:15:09,Alana Ironhack,Yo ayer subí la caca y quizás hoy suba otra jaja
"14/2/24,",13:18:10,Alana Ironhack,Iba a usar otro modelo pero ya tenía sueño
"14/2/24,",13:22:28,~ Teresa,Me representa
"14/2/24,",13:22:57,Alana Ironhack,Jajaja
"14/2/24,",13:27:03,Sil🐨,Como se llamaba el otro modelo que no era randoForest
"14/2/24,",13:27:34,Sil🐨,El que te hace árboles
"14/2/24,",13:28:48,Alana Ironhack,Decision tree
"14/2/24,",14:27:29,Sil🐨,Joe ya Nose ni lo que he probado
"14/2/24,",16:52:03,Sil🐨,encontre esto https://mystery.knightlab.com/ por si os interesa repasar sql
"14/2/24,",17:11:46,Alana Ironhack,Gracias
"14/2/24,",17:12:23,Alana Ironhack,Oye ya te contestó Rocio ?
"14/2/24,",17:12:29,Alana Ironhack,Xq hoy me mandó un mail
"14/2/24,",17:18:13,~ Teresa,Te paso el resumen de tu reunión con ella?
"14/2/24,",17:18:40,Alana Ironhack,Siii jajaj
"14/2/24,",17:19:04,Alana Ironhack,Todavía me pide una encuesta
"14/2/24,",17:19:15,~ Teresa,Buah a mi también dijo que me lo mandaría y nada 💁🏻‍♀️
"14/2/24,",17:22:06,Sil🐨,A mí no me contestó todavía pero bueno estoy echando cv con ese
"14/2/24,",17:38:06,Alana Ironhack,Pues si tampoco ni creas que hace maravillas
"14/2/24,",17:38:17,Alana Ironhack,Ahogas les cuento xq
"14/2/24,",17:48:44,Sil🐨,Yo acabo de llegar estais en el campus?
"14/2/24,",21:20:02,Sil🐨,Chicas han contando algo más?
"14/2/24,",21:46:11,Alana Ironhack,Capis a qué hora hago la reserva 3:30 o 4
"14/2/24,",21:49:43,Sil🐨,Yo diría 3:30 no?
"14/2/24,",21:49:51,Sil🐨,Yo nose si está muy lejos
"14/2/24,",21:50:12,Alana Ironhack,Hacemos 15 min caminando
"14/2/24,",21:50:38,Sil🐨,Sii no preguntamos por el grupo
"14/2/24,",21:52:05,Sil🐨,Sii quieres hago lo reserva yo mañana? Que veo que hay gente que se sigue apuntando
"14/2/24,",21:52:29,~ Teresa,"15.30h está bien, si no se tarda nada"
"14/2/24,",21:53:03,~ Teresa,En realidad ha sido un éxito absoluto
"14/2/24,",21:54:15,Alana Ironhack,Ya hice para 14
"14/2/24,",21:54:19,Alana Ironhack,Jaja 3:45
"14/2/24,",21:54:21,~ Teresa,Alana me llamaste ?
"14/2/24,",21:55:03,Alana Ironhack,Es mentira me da error
"14/2/24,",21:55:38,Alana Ironhack,Vale si puedes tú reserva
"14/2/24,",21:56:07,~ Teresa,"Quizá sea por reservar para 14, no? Que el maximo se suponía que eran 12"
"14/2/24,",21:56:15,Alana Ironhack,A ver lo intento
"14/2/24,",21:56:32,~ Teresa,Pero tú no vas conduciendo? 😂
"14/2/24,",21:57:45,Alana Ironhack,No no me estaba escribiendo mi madre y me quedé aquí
"14/2/24,",21:57:51,Alana Ironhack,Esq te da la opción hasta para 20
"14/2/24,",21:58:00,Alana Ironhack,Solo podía ser terraza
"14/2/24,",21:58:08,Alana Ironhack,Claro que ha sido un éxito
"14/2/24,",21:58:14,Alana Ironhack,Jajaja no es para menos
"14/2/24,",22:38:48,Sil🐨,Pero van a ir todos?
"14/2/24,",22:38:56,Sil🐨,Que guay
"14/2/24,",22:49:39,Alana Ironhack,Es mejor que sobren lugares a que falten
"14/2/24,",22:50:09,Alana Ironhack,Lo de menos es decir somos menos
"14/2/24,",22:50:25,Alana Ironhack,Elena dijo que no y Silvia lo más probable esq tampoco
"14/2/24,",23:08:12,Alana Ironhack,Oye capi pequeña ya no viste la coronación de Rodri
"14/2/24,",23:08:32,Alana Ironhack,Lleva 499 pero dijo Octavio que en el privado lleva más
"14/2/24,",23:15:04,Sil🐨,Pues entonces ya no intento mejorarlo más JAJAJAJAJA
"14/2/24,",23:22:57,~ Teresa,Aunque no recuerdo si tal vez te supere
"14/2/24,",23:23:01,~ Teresa,🙈
"14/2/24,",23:24:14,~ Teresa,Ah pues no 😂
"14/2/24,",23:30:06,Sil🐨,Yo hice captura de mi triunfo y ya soy feliz JAJAJAJAJA
"15/2/24,",8:40:13,~ Teresa,Te juro que he soñado con la puta competi
"15/2/24,",9:01:20,Alana Ironhack,Jajaja de vdd ?
"15/2/24,",9:01:21,Alana Ironhack,Que soñaste
"15/2/24,",9:08:16,~ Teresa,Sobre modelos y gridsearch para buscar parámetros
"15/2/24,",9:37:04,Alana Ironhack,Ya nos está afectando psicológicamente
"15/2/24,",9:37:50,~ Teresa,"Por eso, y para que salte la alarma psicólogo en el proyecto final de capi pequeña, he recurrido a este grupo"
"15/2/24,",9:38:29,~ Teresa,SOS SALUD MENTAL ⚠️⚠️
"15/2/24,",9:42:55,Alana Ironhack,‎Se eliminó este mensaje.
"15/2/24,",9:43:14,Alana Ironhack,"Estamos locas, necesito drogas fuertes"
"15/2/24,",9:44:25,Sil🐨,JAJAJAJAJA
"15/2/24,",9:44:56,Sil🐨,A  vosotras no os importa que utilice el grupo no?
"15/2/24,",9:45:28,Sil🐨,Oye ahora que lo estoy pensando no le hemos dicho nada a Octavio y Víctor de lo del sábado
"15/2/24,",9:50:05,~ Teresa,"Mi privacidad se compra con abrazos, tu verás"
"15/2/24,",9:50:44,~ Teresa,Nos sobraban dos plazas en la reserva o sea que se podrían venir
"15/2/24,",9:57:30,Sil🐨,Entonces eso tiene solución Jajajajaja
"15/2/24,",9:57:43,Sil🐨,Ahh bueno pues sin problema entonces
"15/2/24,",10:36:05,Alana Ironhack,Ay es vdd pues sii seguro Octavio si Víctor dudo pero hay que decirle
"15/2/24,",10:36:10,Alana Ironhack,Quiero ver ese análisis de sentimientos
"15/2/24,",10:37:30,Sil🐨,yo quiero llegar a hacer lo que me dijo de meter un boot (nose como se escribe) en plan no mandes esto por aqui o callate eres un plasta JAJAJAJA
"15/2/24,",10:38:00,Sil🐨,por cierto me han destronado... jo
"15/2/24,",10:40:24,Sil🐨,y me acabo de dar cuenta de que natalia no esta en la competi
"15/2/24,",10:44:19,~ Teresa,Ostras es verdad
"15/2/24,",10:44:50,Sil🐨,tu sabes algo @34697319928
"15/2/24,",10:45:09,Sil🐨,como lleva varios dias sin venir ‎<Se editó este mensaje.>
"15/2/24,",10:47:32,Sil🐨,el mio esta escuchando musica como yo ayer
"15/2/24,",12:13:41,Alana Ironhack,Si ayer me escribió que está en Valencia por trabajo pero está un poco perdida la pobre
"15/2/24,",12:14:06,Alana Ironhack,Que no le ve ni pies ni cabeza y yo normal jajaja
"15/2/24,",13:57:41,Sil🐨,Jolin la pobre ya decía yo que aparecían 13 personas solo
"15/2/24,",14:30:18,Alana Ironhack,Sí y tomas solo ha subido la de prueba
"15/2/24,",14:30:28,Alana Ironhack,Yo creo q esta de curro hasta arriba
"15/2/24,",16:11:05,Sil🐨,Seguramente
"15/2/24,",16:41:30,Sil🐨,habeis utilzado GridSearchCV?
"15/2/24,",17:03:50,Alana Ironhack,No xq alguien dijo que era caca
"15/2/24,",17:03:58,Alana Ironhack,Pero lo mismo lo pruebo jaja
"15/2/24,",17:04:25,Sil🐨,bua me a tardado un poquito mas de lo que suele tardar
"15/2/24,",17:04:35,Sil🐨,voy a probar y te digo
"15/2/24,",17:04:51,~ Teresa,Yo lo hice pero ya ni recuerdo con que modelo
"15/2/24,",17:05:22,~ Teresa,"Lo intente hacer con el que está usando Rodri y me petó, pero antes creo que lo use con RandomForest o algo así"
"15/2/24,",17:07:17,Sil🐨,Yo lo acabo de probar con el random forest
"15/2/24,",17:07:52,Sil🐨,Pero me falta el test
"15/2/24,",18:36:53,Alana Ironhack,A lo poco ya vamos casi todos a las hamburguesas
"15/2/24,",18:52:06,Alana Ironhack,Rodri ya va en 498!!!
"15/2/24,",18:55:58,Sil🐨,que cabron
"15/2/24,",18:56:16,Sil🐨,yo habia conseguido llegar a carlos
"15/2/24,",18:56:20,Alana Ironhack,Rodri es un crack de vdd
"15/2/24,",18:56:23,Sil🐨,y ahora a bajado un poquito
"16/2/24,",10:37:12,Sil🐨,capis como vais?
"16/2/24,",10:37:21,Sil🐨,yo ya no creo que remonte
"16/2/24,",10:37:27,Sil🐨,jajajjaja
"16/2/24,",10:44:33,Alana Ironhack,Hola!!!
"16/2/24,",10:44:50,Alana Ironhack,Yo quizás suba otro pero nada más la vdd esq me da un poco igual donde quede
"16/2/24,",10:45:18,Alana Ironhack,Subo otro hago el readme y listo
"16/2/24,",10:45:44,Sil🐨,yo estoy ahora con el readme
"16/2/24,",10:45:54,Sil🐨,ayer hice dos y el segundo me dio peor
"16/2/24,",10:46:06,Sil🐨,ya nose que mas combiarle y paso un poco tambien
"16/2/24,",10:47:54,Alana Ironhack,A ver la tabla como van
"16/2/24,",10:49:23,Sil🐨,Beer Tasting que nose quien es va 2º
"16/2/24,",10:49:27,Sil🐨,1º rodri
"16/2/24,",10:49:42,Sil🐨,3º silvia
"16/2/24,",10:51:50,Alana Ironhack,En qué no esté
"16/2/24,",10:52:15,~ Teresa,Holiii
"16/2/24,",10:52:19,~ Teresa,Tiene que ser John
"16/2/24,",10:52:33,~ Teresa,O eso creo por beer tasting del segundo proyecto 😂😂😂
"16/2/24,",10:52:37,Sil🐨,que cabron
"16/2/24,",10:53:10,~ Teresa,"Yo anoche dejé el ordenador haciendo un gridsearch de random forest, o sea que si necesito de una noche para algo tan bajo ya ni entro a competir jajajajaja"
"16/2/24,",10:53:29,~ Teresa,Esta tarde haré el readme también bonito para Víctor y ale
"16/2/24,",10:53:38,Alana Ironhack,Ah es vdd  John
"16/2/24,",10:53:46,Alana Ironhack,Mira que cabron
"16/2/24,",10:54:03,Sil🐨,a mi ayer igual con el gridsearch de los cojones
"16/2/24,",10:54:05,Sil🐨,y me dio peor
"16/2/24,",10:54:09,Sil🐨,osea que paso
"16/2/24,",10:54:14,~ Teresa,😂😂😂
"16/2/24,",10:54:16,Sil🐨,y ahora me va el ordena lento
"16/2/24,",10:54:37,Sil🐨,nose si tendra que ver o no la verdad
"16/2/24,",10:55:20,Alana Ironhack,De vdd ??? Pfff
"16/2/24,",10:56:31,Sil🐨,sii tia
"16/2/24,",10:57:32,Sil🐨,a mi no valio la pena
"16/2/24,",17:06:09,Alana Ironhack,Soy subnormal
"16/2/24,",17:06:23,Alana Ironhack,No me salió lo que esperaba
"16/2/24,",17:06:32,Alana Ironhack,Ya me pondré con el readme
"16/2/24,",17:07:59,Sil🐨,yo estoy con el readme tambien
"16/2/24,",17:08:09,Sil🐨,esta todo el mundo con 533
"16/2/24,",17:34:42,~ Teresa,Buah a mi me está dando una pereza tremenda
"16/2/24,",20:22:07,Sil🐨,yp ya paso
"16/2/24,",20:25:57,Alana Ironhack,Cómo van Capis
"16/2/24,",20:26:13,Alana Ironhack,Yo he hecho una pausa ceno algo y sigo
"16/2/24,",20:26:34,Sil🐨,yo sigo con el readme
"16/2/24,",20:58:13,Sil🐨,vosotras no habies pasado los notebooks a csv no?
"17/2/24,",8:31:30,~ Teresa,Cappiiiis
"17/2/24,",8:31:41,~ Teresa,Yo anoche dejé el ordenador de nuevo para nada 🤡
"17/2/24,",8:31:57,~ Teresa,Conclusión en mi readme: I need a new computer
"17/2/24,",8:31:59,~ Teresa,Hajajajaja
"17/2/24,",8:32:10,Sil🐨,JAJAJAJAJA
"17/2/24,",8:32:13,Sil🐨,Ay madre
"17/2/24,",8:32:22,Sil🐨,Yo ya pase
"17/2/24,",8:32:38,~ Teresa,Tu no has quedado ni tan mal!
"17/2/24,",8:33:00,~ Teresa,Oye y el readme? Te lo has currado mucho? Porque yo he puesto una verborrea y chutar jajajaja
"17/2/24,",8:33:46,Sil🐨,Yo lo he divido por lo que he hecho en general y luego ya he explicado un poco más el que me dio mejor score
"17/2/24,",8:34:15,~ Teresa,"Ay siento que ya se acaba, nuestro penúltimo readme"
"17/2/24,",8:34:17,Sil🐨,Yo quería bajar un poco más pero no funcionaba
"17/2/24,",8:34:26,Sil🐨,Ya tía
"17/2/24,",8:34:47,Sil🐨,Por una parte tengo ganas de que se acabe por no madrugar
"17/2/24,",8:34:48,~ Teresa,Por cierto alguien avisó a Octavio y Víctor de la comida?
"17/2/24,",8:34:54,Sil🐨,Yo no
"17/2/24,",8:34:54,~ Teresa,Me acordé anoche al irme a dormir
"17/2/24,",8:34:56,Sil🐨,JAJAJAJAJA
"17/2/24,",8:35:01,~ Teresa,+1
"17/2/24,",8:35:15,Sil🐨,Ay madre
"17/2/24,",8:35:28,~ Teresa,Bueno no podemos estar en todo joer
"17/2/24,",8:35:30,Sil🐨,Bueno se celebrará una última
"17/2/24,",8:35:34,~ Teresa,Que se hubieran encargado otros jajaja
"17/2/24,",8:35:39,Sil🐨,Ea ‎<Se editó este mensaje.>
"17/2/24,",8:35:59,Sil🐨,Estoy casi llegando
"17/2/24,",8:36:06,Sil🐨,En cuanto les vea se lo digo
"17/2/24,",8:36:17,Sil🐨,A ti te queda poco tere?
"17/2/24,",8:36:23,~ Teresa,Yo he tenido que pillar Cabi porque salgo ahora
"17/2/24,",8:37:51,Sil🐨,Llévate el agua
"17/2/24,",8:37:54,Sil🐨,JAJAJAJAJA
"17/2/24,",8:38:35,~ Teresa,No tiene 😤
"17/2/24,",8:38:42,~ Teresa,Demasiado pronto
"17/2/24,",8:38:57,Sil🐨,JAJAJAJAJA joer
"17/2/24,",8:57:10,Alana Ironhack,Holiii
"17/2/24,",8:57:14,Alana Ironhack,Las voy leyendo
"17/2/24,",8:57:39,Alana Ironhack,A mí sé me pasó lo de Octavio y Víctor
"17/2/24,",8:58:08,Alana Ironhack,Yo como podrán ver ya no subí nada jaja
"17/2/24,",9:05:28,Sil🐨,JAJAJAJAJA
"17/2/24,",14:11:47,Alana Ironhack,‎Alana Ironhack cambió la imagen de este grupo.
"17/2/24,",19:37:34,Sil🐨,Chicas oye una duda el 16 presentamos no?
"17/2/24,",19:37:55,Alana Ironhack,Siii.capi
"17/2/24,",19:38:51,Sil🐨,Pero no acabamos hasta  el 3 de abril?
"17/2/24,",19:40:08,Sil🐨,Esq no entiendo que se hace del 18 al 25
"17/2/24,",19:40:21,Sil🐨,Aunq este Semana Santa
"17/2/24,",19:40:49,Sil🐨,Hay 3 días de clase colgando no?
"17/2/24,",19:41:06,Alana Ironhack,No
"17/2/24,",19:41:20,Alana Ironhack,Lo movieron por semana santa
"17/2/24,",19:41:28,Alana Ironhack,Pero entregamos el 16
"17/2/24,",19:41:44,Sil🐨,Pero entonces nos graduaríamos antes no?
"17/2/24,",19:42:43,Alana Ironhack,De todas formas el certificado te lo darán un mes después
"17/2/24,",19:44:25,Alana Ironhack,Así q da igual si te gradúas el 16 o el 23
"17/2/24,",20:34:04,Sil🐨,Ahh valee valee
"17/2/24,",20:58:07,Alana Ironhack,Jajaj
"17/2/24,",20:58:25,Alana Ironhack,No te preocupes capi
"17/2/24,",20:58:43,Alana Ironhack,Tu echa cv si ya casi estás graduada
"17/2/24,",20:59:09,Alana Ironhack,No van a decir ayyy no te falta un mes
"17/2/24,",20:59:23,Alana Ironhack,No te contratamos
"17/2/24,",21:09:29,Sil🐨,Ya joo JAJAJAJAJA
"17/2/24,",21:09:53,Sil🐨,No y que también pensaba que esos días que íbamos a hacer
"17/2/24,",21:11:04,Alana Ironhack,Jajaj
"17/2/24,",21:11:18,Alana Ironhack,Disfrutar de tu libertad
"17/2/24,",21:18:17,Sil🐨,JAJAJAJAJA
"17/2/24,",21:18:40,Sil🐨,Así
